USER,OPERATOR,OSVERSION,PROMOTIONID,SCREEN,TIME,PROTOCOL,PACKAGE,DIRECTION,LENGTH,SRC,DST,SRPPORT,DSTPORT,SYN,ACK,FIN
USER,OPERATOR,OSVERSION,PROMOTIONID,SCREEN,TIME,PROTOCOL,PACKAGE,DIRECTION,LENGTH,SRC,DST,SRPPORT,DSTPORT,SYN,ACK,FIN
USER,OPERATOR,OSVERSION,PROMOTIONID,SCREEN,TIME,PROTOCOL,PACKAGE,DIRECTION,LENGTH,SRC,DST,SRPPORT,DSTPORT,SYN,ACK,FIN
USER,OPERATOR,OSVERSION,PROMOTIONID,SCREEN,TIME,PROTOCOL,PACKAGE,DIRECTION,LENGTH,SRC,DST,SRPPORT,DSTPORT,SYN,ACK,FIN
andrius,omnitel,cm10.1,58,0,1367006227100,TCP,com.facebook.katana,-1,79,10.139.202.228,31.13.64.32,52217,443,0,1,0
andrius,omnitel,cm10.1,58,0,1367006227101,TCP,com.facebook.katana,-1,52,10.139.202.228,31.13.64.32,52217,443,0,1,1
andrius,omnitel,cm10.1,58,0,1367006227101,TCP,com.facebook.katana,1,52,31.13.64.32,10.139.202.228,443,52217,0,1,0
andrius,omnitel,cm10.1,58,0,1367006227101,TCP,com.facebook.katana,1,79,31.13.64.32,10.139.202.228,443,52217,0,1,0
andrius,omnitel,cm10.1,58,0,1367006227101,TCP,com.facebook.katana,-1,40,10.139.202.228,31.13.64.32,52217,443,0,0,0
andrius,omnitel,cm10.1,58,0,1367006227101,TCP,com.facebook.katana,1,52,31.13.64.32,10.139.202.228,443,52217,0,1,1
andrius,omnitel,cm10.1,58,0,1367006227102,TCP,com.facebook.katana,-1,40,10.139.202.228,31.13.64.32,52217,443,0,0,0
andrius,omnitel,cm10.1,58,0,1367006227102,TCP,com.facebook.katana,1,52,31.13.64.32,10.139.202.228,443,52217,0,1,0
andrius,omnitel,cm10.1,58,0,1367006227102,TCP,com.facebook.katana,-1,40,10.139.202.228,31.13.64.32,52217,443,0,0,0
andrius,omnitel,cm10.1,62,0,1367006340405,TCP,com.accuweather.android,1,54,199.167.177.43,10.139.202.228,1237,49005,0,1,0
andrius,omnitel,cm10.1,62,0,1367006340406,TCP,com.accuweather.android,1,54,199.167.177.43,10.139.202.228,1237,49005,0,1,0
andrius,omnitel,cm10.1,62,0,1367006340406,TCP,com.accuweather.android,1,54,199.167.177.43,10.139.202.228,1237,49005,0,1,0
andrius,omnitel,cm10.1,62,0,1367006340406,TCP,com.accuweather.android,-1,52,10.139.202.228,199.167.177.43,49005,1237,0,1,0
andrius,omnitel,cm10.1,62,0,1367006340406,TCP,com.accuweather.android,-1,64,10.139.202.228,199.167.177.43,49005,1237,0,1,0
andrius,omnitel,cm10.1,62,0,1367006340407,TCP,com.accuweather.android,-1,64,10.139.202.228,199.167.177.43,49005,1237,0,1,0
andrius,omnitel,cm10.1,67,0,1367006525570,TCP,com.accuweather.android,1,54,199.167.177.43,10.139.202.228,1237,49005,0,1,0
andrius,omnitel,cm10.1,67,0,1367006525570,TCP,com.accuweather.android,-1,52,10.139.202.228,199.167.177.43,49005,1237,0,1,0
andrius,omnitel,cm10.1,67,0,1367006525571,TCP,com.accuweather.android,1,54,199.167.177.43,10.139.202.228,1237,49005,0,1,0
andrius,omnitel,cm10.1,67,0,1367006525571,TCP,com.accuweather.android,-1,64,10.139.202.228,199.167.177.43,49005,1237,0,1,0
andrius,omnitel,cm10.1,70,0,1367006668215,UDP,root,-1,64,10.139.202.228,194.176.32.163,62923,53,,,
andrius,omnitel,cm10.1,70,0,1367006669644,UDP,root,1,189,194.176.32.163,10.139.202.228,53,62923,,,
andrius,omnitel,cm10.1,70,0,1367006669644,TCP,com.facebook.orca,-1,60,10.139.202.228,31.13.64.32,50967,443,1,0,0
andrius,omnitel,cm10.1,70,0,1367006669644,TCP,com.facebook.orca,1,60,31.13.64.32,10.139.202.228,443,50967,1,1,0
andrius,omnitel,cm10.1,70,0,1367006669644,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669645,TCP,com.facebook.orca,-1,268,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669645,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669645,TCP,com.facebook.orca,1,1360,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669645,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669646,TCP,com.facebook.orca,1,732,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669655,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669767,TCP,com.facebook.orca,-1,238,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669767,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669767,TCP,com.facebook.orca,1,99,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669767,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669768,TCP,com.facebook.orca,-1,680,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669768,TCP,com.facebook.orca,-1,365,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669768,TCP,com.facebook.orca,-1,237,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669768,TCP,com.facebook.orca,-1,1360,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669952,TCP,com.facebook.orca,-1,817,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669952,TCP,com.facebook.orca,-1,1360,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669952,TCP,com.facebook.orca,-1,817,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669953,TCP,com.facebook.orca,-1,119,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669953,TCP,com.facebook.orca,-1,117,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006669953,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,476,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,1360,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,1,150,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670643,UDP,root,-1,62,10.139.202.228,194.176.32.163,40078,53,,,
andrius,omnitel,cm10.1,70,0,1367006670643,UDP,root,1,169,194.176.32.163,10.139.202.228,53,40078,,,
andrius,omnitel,cm10.1,70,0,1367006670643,TCP,com.facebook.orca,-1,60,10.139.202.228,31.13.64.32,49139,443,1,0,0
andrius,omnitel,cm10.1,70,0,1367006670964,TCP,com.facebook.orca,1,60,31.13.64.32,10.139.202.228,443,49139,1,1,0
andrius,omnitel,cm10.1,70,0,1367006670964,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670964,TCP,com.facebook.orca,-1,268,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670964,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670965,TCP,com.facebook.orca,1,1360,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670965,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670965,TCP,com.facebook.orca,1,732,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670965,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670966,TCP,com.facebook.orca,-1,238,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670966,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006670966,TCP,com.facebook.orca,1,99,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671960,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671960,TCP,com.facebook.orca,-1,1014,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671961,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671961,TCP,com.facebook.orca,1,429,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671961,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671961,TCP,com.facebook.orca,1,349,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671961,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671962,TCP,com.facebook.orca,-1,79,10.139.202.228,31.13.64.32,50967,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671962,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,50967,443,0,1,1
andrius,omnitel,cm10.1,70,0,1367006671962,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671962,TCP,com.facebook.orca,1,79,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671963,TCP,com.facebook.orca,-1,40,10.139.202.228,31.13.64.32,50967,443,0,0,0
andrius,omnitel,cm10.1,70,0,1367006671963,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,1
andrius,omnitel,cm10.1,70,0,1367006671963,TCP,com.facebook.orca,-1,40,10.139.202.228,31.13.64.32,50967,443,0,0,0
andrius,omnitel,cm10.1,70,0,1367006671963,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,50967,0,1,0
andrius,omnitel,cm10.1,70,0,1367006671963,TCP,com.facebook.orca,-1,40,10.139.202.228,31.13.64.32,50967,443,0,0,0
andrius,omnitel,cm10.1,70,0,1367006673920,TCP,com.facebook.orca,-1,79,10.139.202.228,31.13.64.32,49139,443,0,1,0
andrius,omnitel,cm10.1,70,0,1367006673921,TCP,com.facebook.orca,-1,52,10.139.202.228,31.13.64.32,49139,443,0,1,1
andrius,omnitel,cm10.1,70,0,1367006673921,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006673921,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006673921,TCP,com.facebook.orca,1,79,31.13.64.32,10.139.202.228,443,49139,0,1,0
andrius,omnitel,cm10.1,70,0,1367006673921,TCP,com.facebook.orca,-1,40,10.139.202.228,31.13.64.32,49139,443,0,0,0
andrius,omnitel,cm10.1,70,0,1367006673922,TCP,com.facebook.orca,1,52,31.13.64.32,10.139.202.228,443,49139,0,1,1
andrius,omnitel,cm10.1,70,0,1367006673922,TCP,com.facebook.orca,-1,40,10.139.202.228,31.13.64.32,49139,443,0,0,0
andrius,omnitel,cm10.1,73,0,1367006748945,UDP,root,-1,65,10.139.202.228,194.176.32.163,33639,53,,,
andrius,omnitel,cm10.1,73,0,1367006750818,TCP,com.accuweather.android,1,54,199.167.177.43,10.139.202.228,1237,49005,0,1,0
andrius,omnitel,cm10.1,73,0,1367006750818,TCP,com.accuweather.android,1,54,199.167.177.43,10.139.202.228,1237,49005,0,1,0
andrius,omnitel,cm10.1,73,0,1367006750819,UDP,root,1,314,194.176.32.163,10.139.202.228,53,33639,,,
andrius,omnitel,cm10.1,73,0,1367006750819,TCP,com.accuweather.android,-1,52,10.139.202.228,199.167.177.43,49005,1237,0,1,0
andrius,omnitel,cm10.1,73,0,1367006750819,TCP,com.accuweather.android,-1,64,10.139.202.228,199.167.177.43,49005,1237,0,1,0
andrius,omnitel,cm10.1,73,0,1367006750819,TCP,com.cyanogenmod.lockclock,-1,60,10.139.202.228,66.196.66.156,53997,80,1,0,0
andrius,omnitel,cm10.1,73,0,1367006750819,TCP,com.accuweather.android,1,40,199.167.177.43,10.139.202.228,1237,49005,0,0,0
andrius,omnitel,cm10.1,73,0,1367006750820,TCP,com.cyanogenmod.lockclock,1,60,66.196.66.156,10.139.202.228,80,53997,1,1,0
andrius,omnitel,cm10.1,73,0,1367006750820,TCP,com.cyanogenmod.lockclock,-1,52,10.139.202.228,66.196.66.156,53997,80,0,1,0
andrius,omnitel,cm10.1,73,0,1367006750820,TCP,com.cyanogenmod.lockclock,-1,230,10.139.202.228,66.196.66.156,53997,80,0,1,0
andrius,omnitel,cm10.1,73,0,1367006750820,TCP,com.cyanogenmod.lockclock,1,1360,66.196.66.156,10.139.202.228,80,53997,0,1,0
andrius,omnitel,cm10.1,73,0,1367006751815,TCP,com.cyanogenmod.lockclock,1,1297,66.196.66.156,10.139.202.228,80,53997,0,1,0
andrius,omnitel,cm10.1,73,0,1367006751816,TCP,com.cyanogenmod.lockclock,1,52,66.196.66.156,10.139.202.228,80,53997,0,1,0
andrius,omnitel,cm10.1,73,0,1367006751816,TCP,com.cyanogenmod.lockclock,1,1360,66.196.66.156,10.139.202.228,80,53997,0,1,0
andrius,omnitel,cm10.1,73,0,1367006751816,TCP,com.cyanogenmod.lockclock,-1,64,10.139.202.228,66.196.66.156,53997,80,0,1,0
andrius,omnitel,cm10.1,73,0,1367006751816,TCP,com.cyanogenmod.lockclock,-1,64,10.139.202.228,66.196.66.156,53997,80,0,1,0
andrius,omnitel,cm10.1,73,0,1367006751817,TCP,com.cyanogenmod.lockclock,-1,52,10.139.202.228,66.196.66.156,53997,80,0,1,0
andrius,omnitel,cm10.1,74,0,1367006761315,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.46,55199,1227,1,0,0
andrius,omnitel,cm10.1,76,0,1367006764330,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.46,55199,1227,1,0,0
andrius,omnitel,cm10.1,76,0,1367006770340,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.46,55199,1227,1,0,0
andrius,omnitel,cm10.1,77,0,1367006776725,TCP,com.google.android.gms,-1,75,10.139.202.228,173.194.69.188,47428,5228,0,1,0
andrius,omnitel,cm10.1,77,0,1367006776726,TCP,com.google.android.gms,1,40,173.194.69.188,10.139.202.228,5228,47428,0,0,0
andrius,omnitel,cm10.1,77,0,1367006782360,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.46,55199,1227,1,0,0
andrius,omnitel,cm10.1,77,0,1367006787360,UDP,root,-1,62,10.139.202.228,194.176.32.163,3906,53,,,
andrius,omnitel,cm10.1,77,0,1367006787360,UDP,root,1,243,194.176.32.163,10.139.202.228,53,3906,,,
andrius,omnitel,cm10.1,77,0,1367006787361,TCP,com.google.android.gms,-1,60,10.139.202.228,173.194.69.188,51739,5228,1,0,0
andrius,omnitel,cm10.1,77,0,1367006787361,TCP,com.google.android.gms,1,60,173.194.69.188,10.139.202.228,5228,51739,1,1,0
andrius,omnitel,cm10.1,77,0,1367006787361,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,77,0,1367006787361,TCP,com.google.android.gms,-1,268,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,77,0,1367006788370,TCP,com.google.android.gms,1,60,173.194.69.188,10.139.202.228,5228,51739,1,1,0
andrius,omnitel,cm10.1,77,0,1367006788370,TCP,com.google.android.gms,-1,64,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,77,0,1367006788371,TCP,com.google.android.gms,-1,268,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790542,TCP,com.google.android.gms,1,52,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790545,TCP,com.google.android.gms,1,181,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790547,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790549,TCP,com.google.android.gms,1,64,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790551,TCP,com.google.android.gms,-1,95,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790555,TCP,com.google.android.gms,1,52,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790557,TCP,com.google.android.gms,-1,74,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790559,TCP,com.google.android.gms,1,52,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790561,TCP,com.google.android.gms,1,74,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790563,TCP,com.google.android.gms,-1,232,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790565,TCP,com.google.android.gms,1,52,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790567,TCP,com.google.android.gms,1,152,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790569,TCP,com.google.android.gms,1,171,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790571,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790573,TCP,com.google.android.gms,-1,186,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790575,TCP,com.google.android.gms,1,52,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790577,TCP,com.google.android.gms,-1,458,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790579,TCP,com.google.android.gms,1,52,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790581,TCP,com.google.android.gms,1,142,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790583,TCP,com.google.android.gms,1,165,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790796,TCP,com.google.android.gms,1,171,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790796,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790796,TCP,com.google.android.gms,-1,186,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790796,TCP,com.google.android.gms,1,52,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790796,TCP,com.google.android.gms,-1,336,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,1,52,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,1,662,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,1,149,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,1,217,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,1,197,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,1,187,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006790797,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,78,0,1367006791796,TCP,com.google.android.gms,1,176,173.194.69.188,10.139.202.228,5228,51739,0,1,0
andrius,omnitel,cm10.1,78,0,1367006791796,TCP,com.google.android.gms,-1,52,10.139.202.228,173.194.69.188,51739,5228,0,1,0
andrius,omnitel,cm10.1,82,0,1367006806400,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.46,55199,1227,1,0,0
andrius,omnitel,cm10.1,84,0,1367006841380,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.54,47648,1237,1,0,0
andrius,omnitel,cm10.1,84,0,1367006844390,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.54,47648,1237,1,0,0
andrius,omnitel,cm10.1,85,0,1367006850400,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.54,47648,1237,1,0,0
andrius,omnitel,cm10.1,88,0,1367006862440,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.54,47648,1237,1,0,0
andrius,omnitel,cm10.1,90,0,1367006886481,TCP,com.accuweather.android,-1,60,10.139.202.228,199.167.177.54,47648,1237,1,0,0
andrius,omnitel,cm10.1,90,0,1367006889206,TCP,com.accuweather.android,1,60,199.167.177.54,10.139.202.228,1237,47648,1,1,0
andrius,omnitel,cm10.1,90,0,1367006889209,TCP,com.accuweather.android,-1,52,10.139.202.228,199.167.177.54,47648,1237,0,1,0
andrius,omnitel,cm10.1,90,0,1367006889211,TCP,com.accuweather.android,-1,292,10.139.202.228,199.167.177.54,47648,1237,0,1,0
andrius,omnitel,cm10.1,90,0,1367006889213,TCP,com.accuweather.android,1,52,199.167.177.54,10.139.202.228,1237,47648,0,1,0
andrius,omnitel,cm10.1,90,0,1367006890325,TCP,com.accuweather.android,1,142,199.167.177.54,10.139.202.228,1237,47648,0,1,0
andrius,omnitel,cm10.1,90,0,1367006890325,TCP,com.accuweather.android,-1,52,10.139.202.228,199.167.177.54,47648,1237,0,1,0
andrius,omnitel,cm10.1,93,0,1367007014705,TCP,com.google.android.apps.maps,-1,259,10.139.202.228,173.194.69.103,50861,443,0,1,0
andrius,omnitel,cm10.1,93,0,1367007014706,TCP,com.google.android.apps.maps,-1,513,10.139.202.228,173.194.69.103,50861,443,0,1,0
andrius,omnitel,cm10.1,93,0,1367007014706,TCP,com.google.android.apps.maps,-1,79,10.139.202.228,173.194.69.103,50861,443,0,1,0
andrius,omnitel,cm10.1,93,0,1367007014706,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,50861,443,0,1,1
andrius,omnitel,cm10.1,93,0,1367007014706,UDP,root,-1,60,10.139.202.228,194.176.32.163,46788,53,,,
andrius,omnitel,cm10.1,93,0,1367007016476,TCP,com.google.android.apps.maps,-1,747,10.139.202.228,173.194.69.103,50861,443,0,1,1
andrius,omnitel,cm10.1,93,0,1367007016476,TCP,com.google.android.apps.maps,1,40,173.194.69.103,10.139.202.228,443,50861,0,0,0
andrius,omnitel,cm10.1,93,0,1367007016476,TCP,com.google.android.apps.maps,1,40,173.194.69.103,10.139.202.228,443,50861,0,0,0
andrius,omnitel,cm10.1,93,0,1367007016476,TCP,com.google.android.apps.maps,1,40,173.194.69.103,10.139.202.228,443,50861,0,0,0
andrius,omnitel,cm10.1,93,0,1367007016476,TCP,com.google.android.apps.maps,1,40,173.194.69.103,10.139.202.228,443,50861,0,0,0
andrius,omnitel,cm10.1,93,0,1367007016477,TCP,com.google.android.apps.maps,1,40,173.194.69.103,10.139.202.228,443,50861,0,0,0
andrius,omnitel,cm10.1,93,0,1367007016477,UDP,root,1,292,194.176.32.163,10.139.202.228,53,46788,,,
andrius,omnitel,cm10.1,93,0,1367007016477,TCP,com.google.android.apps.maps,-1,60,10.139.202.228,173.194.69.103,60667,443,1,0,0
andrius,omnitel,cm10.1,93,0,1367007016477,TCP,com.google.android.apps.maps,1,60,173.194.69.103,10.139.202.228,443,60667,1,1,0
andrius,omnitel,cm10.1,93,0,1367007016477,TCP,com.google.android.apps.maps,-1,52,10.139.202.228,173.194.69.103,60667,443,0,1,0
andrius,omnitel,cm10.1,93,0,1367007016478,TCP,com.google.android.apps.maps,-1,268,10.139.202.228,173.194.69.103,60667,443,0,1,0
